GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q4BXZ8	CwatDRAFT_1438	enables	GO:0016779	nucleotidyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0548	165597	UniProt		F
UniProtKB	Q4BXZ8	CwatDRAFT_1438	enables	GO:0003723	RNA binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0694	165597	UniProt		F
UniProtKB	Q4BXZ8	CwatDRAFT_1438	involved_in	GO:0031123	RNA 3'-end processing	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024540	165597	UniProt		P
UniProtKB	Q4BY04	CwatDRAFT_1282	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036397	165597	InterPro		F
UniProtKB	Q4BY05	rpsU	involved_in	GO:0006412	translation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001911|InterPro:IPR018278	165597	InterPro		P
UniProtKB	Q4BY05	rpsU	located_in	GO:0005840	ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001911|InterPro:IPR018278	165597	InterPro		C
UniProtKB	Q4BY05	rpsU	enables	GO:0003735	structural constituent of ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001911|InterPro:IPR018278	165597	InterPro		F
UniProtKB	Q4BY05	rpsU	located_in	GO:0005840	ribosome	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0689	165597	UniProt		C
UniProtKB	Q4BY05	rpsU	involved_in	GO:0006412	translation	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000035393	165597	UniProt		P
UniProtKB	Q4BY07	pdhA	enables	GO:0016624	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001017	165597	InterPro		F
UniProtKB	Q4BY07	pdhA	involved_in	GO:0006086	acetyl-CoA biosynthetic process from pyruvate	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017597	165597	InterPro		P
UniProtKB	Q4BY07	pdhA	enables	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017597	165597	InterPro		F
UniProtKB	Q4BY07	pdhA	located_in	GO:0043231	intracellular membrane-bounded organelle	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017597	165597	InterPro		C
UniProtKB	Q4BY07	pdhA	enables	GO:0016491	oxidoreductase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	165597	UniProt		F
UniProtKB	Q4BY07	pdhA	enables	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000501	IEA	GO_REF:0000003	EC:1.2.4.1	165597	UniProt		F
UniProtKB	Q4BY07	pdhA	enables	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:19189	165597	RHEA		F
UniProtKB	Q4BY07	pdhA	enables	GO:0004739	pyruvate dehydrogenase (acetyl-transferring) activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000125560	165597	UniProt		F
UniProtKB	Q4BY07	pdhA	located_in	GO:0005737	cytoplasm	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024689	165597	UniProt		C
UniProtKB	Q4BY07	pdhA	located_in	GO:0043231	intracellular membrane-bounded organelle	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00027356	165597	UniProt		C
UniProtKB	Q4BY11	CwatDRAFT_1287	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY11	CwatDRAFT_1287	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BY18	CwatDRAFT_1613	enables	GO:0008236	serine-type peptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000209	165597	InterPro		F
UniProtKB	Q4BY18	CwatDRAFT_1613	involved_in	GO:0006508	proteolysis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000209|InterPro:IPR036852	165597	InterPro		P
UniProtKB	Q4BY18	CwatDRAFT_1613	enables	GO:0004252	serine-type endopeptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036852	165597	InterPro		F
UniProtKB	Q4BY20	CwatDRAFT_1615	involved_in	GO:0006629	lipid metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002641	165597	InterPro		P
UniProtKB	Q4BY20	CwatDRAFT_1615	involved_in	GO:0006629	lipid metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0443	165597	UniProt		P
UniProtKB	Q4BY24	CwatDRAFT_1610	enables	GO:0046872	metal ion binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011249	165597	InterPro		F
UniProtKB	Q4BY25	CwatDRAFT_1609	involved_in	GO:0006508	proteolysis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001431	165597	InterPro		P
UniProtKB	Q4BY25	CwatDRAFT_1609	enables	GO:0004222	metalloendopeptidase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001431	165597	InterPro		F
UniProtKB	Q4BY25	CwatDRAFT_1609	enables	GO:0046872	metal ion binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011249	165597	InterPro		F
UniProtKB	Q4BY26	CwatDRAFT_1608	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012128	165597	InterPro		P
UniProtKB	Q4BY26	CwatDRAFT_1608	part_of	GO:0030089	phycobilisome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012128	165597	InterPro		C
UniProtKB	Q4BY26	CwatDRAFT_1608	involved_in	GO:0018298	protein-chromophore linkage	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0157	165597	UniProt		P
UniProtKB	Q4BY26	CwatDRAFT_1608	involved_in	GO:0015979	photosynthesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	165597	UniProt		P
UniProtKB	Q4BY26	CwatDRAFT_1608	located_in	GO:0009579	thylakoid	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0793	165597	UniProt		C
UniProtKB	Q4BY26	CwatDRAFT_1608	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY26	CwatDRAFT_1608	part_of	GO:0030089	phycobilisome	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0605	165597	UniProt		C
UniProtKB	Q4BY26	CwatDRAFT_1608	located_in	GO:0031676	plasma membrane-derived thylakoid membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0045	165597	UniProt		C
UniProtKB	Q4BY27	CwatDRAFT_1619	involved_in	GO:0006529	asparagine biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001962	165597	InterPro		P
UniProtKB	Q4BY27	CwatDRAFT_1619	enables	GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001962	165597	InterPro		F
UniProtKB	Q4BY27	CwatDRAFT_1619	enables	GO:0016874	ligase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0436	165597	UniProt		F
UniProtKB	Q4BY27	CwatDRAFT_1619	enables	GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	ECO:0000501	IEA	GO_REF:0000003	EC:6.3.5.4	165597	UniProt		F
UniProtKB	Q4BY28	CwatDRAFT_1620	involved_in	GO:0006529	asparagine biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001962	165597	InterPro		P
UniProtKB	Q4BY28	CwatDRAFT_1620	enables	GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001962	165597	InterPro		F
UniProtKB	Q4BY29	CwatDRAFT_1606	located_in	GO:0005694	chromosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036078	165597	InterPro		C
UniProtKB	Q4BY29	CwatDRAFT_1606	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR036078	165597	InterPro		F
UniProtKB	Q4BY29	CwatDRAFT_1606	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY29	CwatDRAFT_1606	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BY34	CwatDRAFT_1640	enables	GO:0008168	methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001525	165597	InterPro		F
UniProtKB	Q4BY34	CwatDRAFT_1640	enables	GO:0008168	methyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		F
UniProtKB	Q4BY34	CwatDRAFT_1640	involved_in	GO:0032259	methylation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		P
UniProtKB	Q4BY34	CwatDRAFT_1640	involved_in	GO:0009307	DNA restriction-modification system	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0680	165597	UniProt		P
UniProtKB	Q4BY34	CwatDRAFT_1640	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4BY34	CwatDRAFT_1640	enables	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.37	165597	UniProt		F
UniProtKB	Q4BY34	CwatDRAFT_1640	enables	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:13681	165597	RHEA		F
UniProtKB	Q4BY34	CwatDRAFT_1640	involved_in	GO:0090116	C-5 methylation of cytosine	ECO:0000366	IEA	GO_REF:0000108	GO:0003886	165597	GOC		P
UniProtKB	Q4BY34	CwatDRAFT_1640	involved_in	GO:0090116	C-5 methylation of cytosine	ECO:0000366	IEA	GO_REF:0000108	GO:0003886	165597	GOC		P
UniProtKB	Q4BY36	CwatDRAFT_1634	involved_in	GO:0032196	transposition	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0815	165597	UniProt		P
UniProtKB	Q4BY36	CwatDRAFT_1634	enables	GO:0003677	DNA binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0238	165597	UniProt		F
UniProtKB	Q4BY36	CwatDRAFT_1634	involved_in	GO:0006310	DNA recombination	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0233	165597	UniProt		P
UniProtKB	Q4BY38	CwatDRAFT_1641	involved_in	GO:0006355	regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000551	165597	InterPro		P
UniProtKB	Q4BY38	CwatDRAFT_1641	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000551	165597	InterPro		F
UniProtKB	Q4BY40	CwatDRAFT_1632	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003959	165597	InterPro		F
UniProtKB	Q4BY40	CwatDRAFT_1632	enables	GO:0016887	ATP hydrolysis activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003959	165597	InterPro		F
UniProtKB	Q4BY42	CwatDRAFT_1643	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY42	CwatDRAFT_1643	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BY45	psaB	located_in	GO:0009579	thylakoid	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001280|InterPro:IPR006244	165597	InterPro		C
UniProtKB	Q4BY45	psaB	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001280|InterPro:IPR006244	165597	InterPro		P
UniProtKB	Q4BY45	psaB	located_in	GO:0016021	integral component of membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001280|InterPro:IPR006244	165597	InterPro		C
UniProtKB	Q4BY45	psaB	part_of	GO:0009522	photosystem I	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006244	165597	InterPro		C
UniProtKB	Q4BY45	psaB	enables	GO:0016168	chlorophyll binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0148	165597	UniProt		F
UniProtKB	Q4BY45	psaB	involved_in	GO:0018298	protein-chromophore linkage	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0157	165597	UniProt		P
UniProtKB	Q4BY45	psaB	involved_in	GO:0015979	photosynthesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	165597	UniProt		P
UniProtKB	Q4BY45	psaB	located_in	GO:0009579	thylakoid	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0793	165597	UniProt		C
UniProtKB	Q4BY45	psaB	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY45	psaB	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BY45	psaB	enables	GO:0016491	oxidoreductase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	165597	UniProt		F
UniProtKB	Q4BY45	psaB	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4BY45	psaB	enables	GO:0051536	iron-sulfur cluster binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0411	165597	UniProt		F
UniProtKB	Q4BY45	psaB	enables	GO:0051539	4 iron, 4 sulfur cluster binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0004	165597	UniProt		F
UniProtKB	Q4BY45	psaB	part_of	GO:0009522	photosystem I	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	165597	UniProt		C
UniProtKB	Q4BY45	psaB	located_in	GO:0031676	plasma membrane-derived thylakoid membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0045	165597	UniProt		C
UniProtKB	Q4BY45	psaB	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	165597	UniProt		C
UniProtKB	Q4BY45	psaB	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103151	165597	UniProt		P
UniProtKB	Q4BY45	psaB	enables	GO:0000287	magnesium ion binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103151	165597	UniProt		F
UniProtKB	Q4BY45	psaB	located_in	GO:0042651	thylakoid membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103151	165597	UniProt		C
UniProtKB	Q4BY45	psaB	enables	GO:0009055	electron transfer activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000103151	165597	UniProt		F
UniProtKB	Q4BY45	psaB	involved_in	GO:0022900	electron transport chain	ECO:0000366	IEA	GO_REF:0000108	GO:0009055	165597	GOC		P
UniProtKB	Q4BY45	psaB	located_in	GO:0005737	cytoplasm	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024689	165597	UniProt		C
UniProtKB	Q4BY45	psaB	located_in	GO:0043229	intracellular organelle	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00027341	165597	UniProt		C
UniProtKB	Q4BY46	CwatDRAFT_1222	located_in	GO:0009579	thylakoid	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001280	165597	InterPro		C
UniProtKB	Q4BY46	CwatDRAFT_1222	involved_in	GO:0015979	photosynthesis	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001280|InterPro:IPR006243	165597	InterPro		P
UniProtKB	Q4BY46	CwatDRAFT_1222	located_in	GO:0016021	integral component of membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001280|InterPro:IPR006243	165597	InterPro		C
UniProtKB	Q4BY46	CwatDRAFT_1222	enables	GO:0046872	metal ion binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006243	165597	InterPro		F
UniProtKB	Q4BY46	CwatDRAFT_1222	enables	GO:0016168	chlorophyll binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0148	165597	UniProt		F
UniProtKB	Q4BY46	CwatDRAFT_1222	involved_in	GO:0018298	protein-chromophore linkage	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0157	165597	UniProt		P
UniProtKB	Q4BY46	CwatDRAFT_1222	involved_in	GO:0015979	photosynthesis	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0602	165597	UniProt		P
UniProtKB	Q4BY46	CwatDRAFT_1222	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY46	CwatDRAFT_1222	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BY46	CwatDRAFT_1222	enables	GO:0046872	metal ion binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	165597	UniProt		F
UniProtKB	Q4BY46	CwatDRAFT_1222	enables	GO:0051536	iron-sulfur cluster binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0411	165597	UniProt		F
UniProtKB	Q4BY46	CwatDRAFT_1222	enables	GO:0051539	4 iron, 4 sulfur cluster binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0004	165597	UniProt		F
UniProtKB	Q4BY46	CwatDRAFT_1222	part_of	GO:0009522	photosystem I	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0603	165597	UniProt		C
UniProtKB	Q4BY46	CwatDRAFT_1222	located_in	GO:0031676	plasma membrane-derived thylakoid membrane	ECO:0000323	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0045	165597	UniProt		C
UniProtKB	Q4BY47	CwatDRAFT_1220	enables	GO:0016787	hydrolase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000150	165597	InterPro		F
UniProtKB	Q4BY47	CwatDRAFT_1220	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4BY47	CwatDRAFT_1220	involved_in	GO:0016311	dephosphorylation	ECO:0000366	IEA	GO_REF:0000108	GO:0016791	165597	GOC		P
UniProtKB	Q4BY47	CwatDRAFT_1220	enables	GO:0016791	phosphatase activity	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00026005	165597	UniProt		F
UniProtKB	Q4BY48	glgC	involved_in	GO:0009058	biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005835	165597	InterPro		P
UniProtKB	Q4BY48	glgC	enables	GO:0008878	glucose-1-phosphate adenylyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005836|InterPro:IPR011831|InterPro:IPR023049	165597	InterPro		F
UniProtKB	Q4BY48	glgC	enables	GO:0016779	nucleotidyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005835	165597	InterPro		F
UniProtKB	Q4BY48	glgC	involved_in	GO:0005978	glycogen biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005836|InterPro:IPR011831|InterPro:IPR023049	165597	InterPro		P
UniProtKB	Q4BY48	glgC	enables	GO:0005524	ATP binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	165597	UniProt		F
UniProtKB	Q4BY48	glgC	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4BY48	glgC	enables	GO:0016779	nucleotidyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0548	165597	UniProt		F
UniProtKB	Q4BY48	glgC	enables	GO:0000166	nucleotide binding	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	165597	UniProt		F
UniProtKB	Q4BY48	glgC	involved_in	GO:0005978	glycogen biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0320	165597	UniProt		P
UniProtKB	Q4BY48	glgC	involved_in	GO:0005977	glycogen metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0321	165597	UniProt		P
UniProtKB	Q4BY48	glgC	involved_in	GO:0005975	carbohydrate metabolic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0119	165597	UniProt		P
UniProtKB	Q4BY48	glgC	enables	GO:0008878	glucose-1-phosphate adenylyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.7.7.27	165597	UniProt		F
UniProtKB	Q4BY48	glgC	enables	GO:0008878	glucose-1-phosphate adenylyltransferase activity	ECO:0000256	IEA	GO_REF:0000116	RHEA:12120	165597	RHEA		F
UniProtKB	Q4BY48	glgC	enables	GO:0008878	glucose-1-phosphate adenylyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000033404	165597	UniProt		F
UniProtKB	Q4BY48	glgC	involved_in	GO:0005978	glycogen biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000033404	165597	UniProt		P
UniProtKB	Q4BY48	glgC	involved_in	GO:0005978	glycogen biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00164	165597	UniProt		P
UniProtKB	Q4BY48	glgC	enables	GO:0043886	structural constituent of carboxysome	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00024810	165597	UniProt		F
UniProtKB	Q4BY48	glgC	located_in	GO:0031470	carboxysome	ECO:0000501	IEA	GO_REF:0000117	ARBA:ARBA00026588	165597	UniProt		C
UniProtKB	Q4BY51	CwatDRAFT_1217	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY51	CwatDRAFT_1217	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BY52	CwatDRAFT_1216	enables	GO:0016790	thiolester hydrolase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR022829	165597	InterPro		F
UniProtKB	Q4BY52	CwatDRAFT_1216	enables	GO:0016787	hydrolase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	165597	UniProt		F
UniProtKB	Q4BY52	CwatDRAFT_1216	enables	GO:0016790	thiolester hydrolase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000160041	165597	UniProt		F
UniProtKB	Q4BY52	CwatDRAFT_1216	involved_in	GO:0042372	phylloquinone biosynthetic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000160041	165597	UniProt		P
UniProtKB	Q4BY52	CwatDRAFT_1216	involved_in	GO:0042372	phylloquinone biosynthetic process	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00995	165597	UniProt		P
UniProtKB	Q4BY54	CwatDRAFT_1214	enables	GO:0008170	N-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001091|InterPro:IPR002941	165597	InterPro		F
UniProtKB	Q4BY54	CwatDRAFT_1214	involved_in	GO:0006306	DNA methylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001091|InterPro:IPR002941	165597	InterPro		P
UniProtKB	Q4BY54	CwatDRAFT_1214	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001091|InterPro:IPR002941	165597	InterPro		F
UniProtKB	Q4BY54	CwatDRAFT_1214	enables	GO:0008168	methyltransferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		F
UniProtKB	Q4BY54	CwatDRAFT_1214	involved_in	GO:0032259	methylation	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0489	165597	UniProt		P
UniProtKB	Q4BY54	CwatDRAFT_1214	enables	GO:0016740	transferase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	165597	UniProt		F
UniProtKB	Q4BY55	CwatDRAFT_1416	enables	GO:0008484	sulfuric ester hydrolase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000917	165597	InterPro		F
UniProtKB	Q4BY55	CwatDRAFT_1416	enables	GO:0003824	catalytic activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017850	165597	InterPro		F
UniProtKB	Q4BY56	CwatDRAFT_1417	located_in	GO:0016020	membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	165597	UniProt		C
UniProtKB	Q4BY56	CwatDRAFT_1417	located_in	GO:0016021	integral component of membrane	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0812	165597	UniProt		C
UniProtKB	Q4BY57	proA	involved_in	GO:0006561	proline biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000965|InterPro:IPR012134	165597	InterPro		P
UniProtKB	Q4BY57	proA	enables	GO:0016491	oxidoreductase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015590|InterPro:IPR016161|InterPro:IPR016162|InterPro:IPR016163	165597	InterPro		F
UniProtKB	Q4BY57	proA	enables	GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016163	165597	InterPro		F
UniProtKB	Q4BY57	proA	enables	GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000965|InterPro:IPR012134	165597	InterPro		F
UniProtKB	Q4BY57	proA	enables	GO:0050661	NADP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012134	165597	InterPro		F
UniProtKB	Q4BY57	proA	located_in	GO:0005737	cytoplasm	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0963	165597	UniProt		C
UniProtKB	Q4BY57	proA	involved_in	GO:0008652	cellular amino acid biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0028	165597	UniProt		P
UniProtKB	Q4BY57	proA	enables	GO:0016491	oxidoreductase activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0560	165597	UniProt		F
UniProtKB	Q4BY57	proA	involved_in	GO:0006561	proline biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0641	165597	UniProt		P
